h,v,BurnedCells,month,year
10.0,2.0,16.56,11.0,2094.0
10.0,2.0,5.12,11.0,2095.0
10.0,2.0,79.75,11.0,2096.0
10.0,2.0,5.06,11.0,2097.0
10.0,2.0,123.16,11.0,2098.0
10.0,2.0,88.86,11.0,2099.0
10.0,2.0,81.53,11.0,2100.0
10.0,2.0,94.56,12.0,2051.0
10.0,2.0,83.74,12.0,2052.0
10.0,2.0,2.72,12.0,2053.0
10.0,2.0,87.82,12.0,2054.0
10.0,2.0,9.73,12.0,2055.0
10.0,2.0,79.77,12.0,2056.0
10.0,2.0,161.48,12.0,2057.0
10.0,2.0,21.19,12.0,2058.0
10.0,2.0,86.09,12.0,2059.0
10.0,2.0,89.28,12.0,2060.0
10.0,2.0,81.44,12.0,2091.0
10.0,2.0,83.68,12.0,2092.0
10.0,2.0,81.98,12.0,2093.0
10.0,2.0,5.31,12.0,2094.0
10.0,2.0,91.11,12.0,2095.0
10.0,2.0,79.77,12.0,2096.0
10.0,2.0,83.75,12.0,2097.0
10.0,2.0,145.06,12.0,2098.0
10.0,2.0,79.75,12.0,2099.0
10.0,2.0,92.98,12.0,2100.0
11.0,2.0,723.18,1.0,2051.0
11.0,2.0,38.9,1.0,2052.0
11.0,2.0,60.01,1.0,2053.0
11.0,2.0,28.16,1.0,2054.0
11.0,2.0,35.67,1.0,2055.0
11.0,2.0,76.76,1.0,2056.0
11.0,2.0,403.89,1.0,2057.0
11.0,2.0,190.94,1.0,2058.0
11.0,2.0,51.5,1.0,2059.0
11.0,2.0,74.05,1.0,2060.0
11.0,2.0,93.23,1.0,2091.0
11.0,2.0,77.12,1.0,2092.0
11.0,2.0,64.27,1.0,2093.0
11.0,2.0,85.63,1.0,2094.0
11.0,2.0,64.39,1.0,2095.0
11.0,2.0,85.4,1.0,2096.0
11.0,2.0,79.02,1.0,2097.0
11.0,2.0,79.7,1.0,2098.0
11.0,2.0,86.01,1.0,2099.0
11.0,2.0,453.85,1.0,2100.0
